"SalesOrderNumber","SalesOrderLineNumber","OrderDate","DueDate","DeliveryDate","StoreKey","ProductKey","PromotionKey","CurrencyKey","CustomerKey","Quantity","NetPrice","UnitCost","UnitPrice","DiscountAmount","DeliveryStatus","IsOrderDelayed"
"20220113002403","1","2022-01-13","2022-01-20","2022-01-20","457","300","32","1","39140","4","53.52","55.98","109.8","56.28","On Time","0"
"20220113002403","2","2022-01-13","2022-01-20","2022-01-20","352","2277","1","1","39140","5","15.04","7.67","15.04","0.0","On Time","0"
"20220113002403","3","2022-01-13","2022-01-20","2022-01-18","485","225","32","1","39140","8","130.72","161.15","350.44","219.72","Early Delivery","0"
"20241101504175","1","2024-11-01","2024-11-08","2024-11-08","141","2244","1","1","11813","4","40.08","20.44","40.08","0.0","On Time","0"
"20241229735228","1","2024-12-29","2025-01-02","2025-01-02","359","2042","1","1","39547","5","47.62","24.28","47.62","0.0","On Time","0"
"20210417042001","1","2021-04-17","2021-04-23","2021-04-23","350","2508","1","1","13004","5","2.38","1.21","2.38","0.0","On Time","0"
"20250626715873","1","2025-06-26","2025-06-29","2025-06-29","476","360","1","1","13728","2","190.51","97.13","190.51","0.0","On Time","0"
"20250626715873","2","2025-06-26","2025-06-29","2025-06-27","290","741","1","1","13728","3","108.79","38.04","114.81","6.02","Early Delivery","0"
"20250626715873","3","2025-06-26","2025-06-29","2025-06-29","326","1171","1","1","13728","7","328.39","151.01","328.39","0.0","On Time","0"
"20220819051032","1","2022-08-19","2022-08-26","2022-08-26","125","1647","46","1","31086","5","77.33","41.5","90.24","12.91","On Time","0"
"20250807556908","1","2025-08-07","2025-08-12","2025-08-17","413","2475","1","1","10253","3","15.04","7.67","15.04","0.0","Delayed","1"
"20250825577023","1","2025-08-25","2025-09-01","2025-09-03","207","1149","1","1","39346","3","216.58","110.42","216.58","0.0","Delayed","1"
"20231212535337","1","2023-12-12","2023-12-15","2023-12-16","298","871","1","1","13540","2","10.51","5.36","10.51","0.0","Delayed","1"
"20221213155379","1","2022-12-13","2022-12-19","2022-12-19","234","1770","56","1","29519","6","12.04","8.69","17.05","5.01","On Time","0"
"20240711125033","1","2024-07-11","2024-07-17","2024-07-17","103","1592","1","1","5736","1","9.02","4.15","9.02","0.0","On Time","0"
"20240711125033","2","2024-07-11","2024-07-17","2024-07-17","383","1150","1","1","5736","7","206.06","105.05","206.06","0.0","On Time","0"
"20240711125033","3","2024-07-11","2024-07-17","2024-07-17","219","918","1","1","5736","3","89.74","29.74","89.74","0.0","On Time","0"
"20220713463036","1","2022-07-13","2022-07-16","2022-07-16","288","572","44","1","3266","4","72.2","43.8","95.26","23.06","On Time","0"
"20220713463036","2","2022-07-13","2022-07-16","2022-07-16","188","454","1","1","3266","6","135.31","68.99","135.31","0.0","On Time","0"
"20220713463036","3","2022-07-13","2022-07-16","2022-07-16","110","715","1","1","3266","5","74.7","34.35","74.7","0.0","On Time","0"
"20220713463036","4","2022-07-13","2022-07-16","2022-07-16","309","1950","1","1","3266","5","65.17","33.22","65.17","0.0","On Time","0"
"20230201678153","1","2023-02-01","2023-02-06","2023-02-08","158","867","1","1","15130","6","35.09","16.14","35.09","0.0","Delayed","1"
"20211215652617","1","2021-12-15","2021-12-18","2021-12-18","387","760","1","1","5643","3","6.97","3.55","6.97","0.0","On Time","0"
"20211215652617","2","2021-12-15","2021-12-18","2021-12-18","93","1822","1","1","5643","3","15.16","8.18","16.04","0.88","On Time","0"
"20211215652617","3","2021-12-15","2021-12-18","2021-12-18","422","997","1","1","5643","4","98.72","45.4","98.72","0.0","On Time","0"
"20211215652617","4","2021-12-15","2021-12-18","2021-12-18","314","2201","1","1","5643","5","115.31","53.02","115.31","0.0","On Time","0"
"20211215652617","5","2021-12-15","2021-12-18","2021-12-18","457","85","1","1","5643","5","50.13","23.05","50.13","0.0","On Time","0"
"20220622131311","1","2022-06-22","2022-06-26","2022-06-26","98","512","1","1","6791","2","64.67","32.97","64.67","0.0","On Time","1"
"20220622131311","2","2022-06-22","2022-06-26","2022-06-26","73","2451","1","1","6791","5","15.04","7.67","15.04","0.0","On Time","1"
"20220622131311","3","2022-06-22","2022-06-26","2022-06-30","229","112","1","1","6791","4","125.33","41.53","125.33","0.0","Delayed","1"
"20240425934105","1","2024-04-25","2024-05-02","2024-05-02","30","383","1","1","11319","3","300.31","138.1","300.31","0.0","On Time","0"
"20251006433264","1","2025-10-06","2025-10-09","2025-10-09","29","2464","1","1","22782","3","15.04","7.67","15.04","0.0","On Time","1"
"20251006433264","2","2025-10-06","2025-10-09","2025-10-09","108","1949","1","1","22782","3","140.37","71.57","140.37","0.0","On Time","1"
"20251006433264","3","2025-10-06","2025-10-09","2025-10-07","134","345","1","1","22782","5","350.44","161.15","350.44","0.0","Early Delivery","1"
"20251006433264","4","2025-10-06","2025-10-09","2025-10-09","481","968","1","1","22782","1","74.02","43.09","93.7","19.68","On Time","1"
"20251006433264","5","2025-10-06","2025-10-09","2025-10-13","91","142","1","1","22782","4","133.86","76.68","150.4","16.54","Delayed","1"
"20211125221185","1","2021-11-25","2021-11-28","2021-11-28","211","1754","26","1","30610","4","33.34","20.52","44.62","11.28","On Time","0"
"20211125221185","2","2021-11-25","2021-11-28","2021-11-28","131","1421","26","1","30610","3","106.66","66.86","145.39","38.73","On Time","0"
"20211125221185","3","2021-11-25","2021-11-28","2021-11-28","240","320","26","1","30610","3","252.3","161.15","350.44","98.14","On Time","0"
"20241110178333","1","2024-11-10","2024-11-13","2024-11-11","269","1933","1","1","24439","5","1604.32","531.54","1604.32","0.0","Early Delivery","0"
"20251008095350","1","2025-10-08","2025-10-12","2025-10-12","249","445","1","1","33561","3","280.26","128.88","280.26","0.0","On Time","0"
"20250902502812","1","2025-09-02","2025-09-07","2025-09-10","77","901","1","1","12024","3","22.06","11.25","22.06","0.0","Delayed","1"
"20230626903737","1","2023-06-26","2023-06-29","2023-06-29","348","467","1","1","33363","6","69.69","32.05","69.69","0.0","On Time","0"
"20230626903737","2","2023-06-26","2023-06-29","2023-06-29","466","2408","1","1","33363","4","150.4","76.68","150.4","0.0","On Time","0"
"20231120446796","1","2023-11-20","2023-11-23","2023-11-23","242","1135","1","1","29008","7","164.44","75.62","164.44","0.0","On Time","1"
"20231120446796","2","2023-11-20","2023-11-23","2023-11-26","118","1616","1","1","29008","3","28.57","13.14","28.57","0.0","Delayed","1"
"20220829119316","1","2022-08-29","2022-09-02","2022-09-02","443","497","46","1","4027","2","46.87","25.3","49.63","2.76","On Time","0"
"20211108867503","1","2021-11-08","2021-11-13","2021-11-13","399","1626","26","1","34225","3","79.09","36.38","109.8","30.71","On Time","0"
"20250501542608","1","2025-05-01","2025-05-04","2025-05-04","98","1726","1","1","23798","2","28.08","14.31","28.08","0.0","On Time","0"
"20210429088180","1","2021-04-29","2021-05-02","2021-05-02","205","1330","6","1","16895","4","10.15","5.3","11.53","1.38","On Time","0"
"20210429088180","2","2021-04-29","2021-05-02","2021-05-02","175","483","1","1","16895","2","44.12","25.3","49.63","5.51","On Time","0"
"20210429088180","3","2021-04-29","2021-05-02","2021-05-02","247","1101","1","1","16895","3","284.77","94.35","284.77","0.0","On Time","0"
"20210429088180","4","2021-04-29","2021-05-02","2021-05-02","303","2148","11","1","16895","2","178.48","102.6","223.1","44.62","On Time","0"
"20210429088180","5","2021-04-29","2021-05-02","2021-05-02","77","877","6","1","16895","2","54.87","21.59","65.15","10.28","On Time","0"
"20241214355088","1","2024-12-14","2024-12-21","2024-12-21","490","2300","1","1","41160","5","40.08","20.44","40.08","0.0","On Time","0"
"20250418540387","1","2025-04-18","2025-04-25","2025-04-25","172","784","1","1","25288","3","8.27","3.81","8.27","0.0","On Time","0"
"20250418540387","2","2025-04-18","2025-04-25","2025-04-25","226","1766","1","1","25288","4","23.44","12.45","27.07","3.63","On Time","0"
"20240524174242","1","2024-05-24","2024-05-27","2024-05-27","345","122","1","1","32239","6","140.37","64.55","140.37","0.0","On Time","0"
"20240524174242","2","2024-05-24","2024-05-27","2024-05-25","91","1581","1","1","32239","1","109.8","36.38","109.8","0.0","Early Delivery","0"
"20210829352253","1","2021-08-29","2021-09-03","2021-09-02","462","319","1","1","8129","2","435.67","144.35","435.67","0.0","Early Delivery","0"
"20221110544038","1","2022-11-10","2022-11-16","2022-11-16","53","588","1","1","12046","3","1252.88","415.1","1252.88","0.0","On Time","0"
"20231109945589","1","2023-11-09","2023-11-14","2023-11-14","447","1266","1","1","1872","4","25.05","12.77","25.05","0.0","On Time","0"
"20230121661283","1","2023-01-21","2023-01-28","2023-01-28","475","1164","1","1","35671","4","90.24","46.01","90.24","0.0","On Time","0"
"20220415559107","1","2022-04-15","2022-04-18","2022-04-18","188","2269","1","1","14899","2","14.41","7.67","15.04","0.63","On Time","0"
"20220415559107","2","2022-04-15","2022-04-18","2022-04-18","158","2441","1","1","14899","3","4.76","2.55","5.01","0.25","On Time","0"
"20220415559107","3","2022-04-15","2022-04-18","2022-04-18","172","910","1","1","14899","3","51.14","26.07","51.14","0.0","On Time","0"
"20220415559107","4","2022-04-15","2022-04-18","2022-04-18","379","900","1","1","14899","2","22.06","11.25","22.06","0.0","On Time","0"
"20211130160611","1","2021-11-30","2021-12-07","2021-12-06","114","2174","1","1","16025","4","74.7","38.08","74.7","0.0","Early Delivery","0"
"20250323538195","1","2025-03-23","2025-03-27","2025-03-27","499","566","1","1","6020","4","500.85","230.32","500.85","0.0","On Time","0"
"20230426722755","1","2023-04-26","2023-05-02","2023-05-02","209","2272","1","1","5171","2","134.61","61.9","134.61","0.0","On Time","1"
"20230426722755","2","2023-04-26","2023-05-02","2023-05-02","148","1388","1","1","5171","3","13.78","7.61","16.54","2.76","On Time","1"
"20230426722755","3","2023-04-26","2023-05-02","2023-05-02","223","456","1","1","5171","7","280.26","128.88","280.26","0.0","On Time","1"
"20230426722755","4","2023-04-26","2023-05-02","2023-05-05","145","1578","1","1","5171","5","109.8","36.38","109.8","0.0","Delayed","1"
"20250129194045","1","2025-01-29","2025-02-05","2025-02-03","171","2275","1","1","728","5","51.13","26.07","51.13","0.0","Early Delivery","0"
"20241109771431","1","2024-11-09","2024-11-12","2024-11-10","463","1614","1","1","14359","4","130.35","43.19","130.35","0.0","Early Delivery","0"
"20241109771431","2","2024-11-09","2024-11-12","2024-11-12","218","2111","1","1","14359","5","439.94","202.31","439.94","0.0","On Time","0"
"20240401873081","1","2024-04-01","2024-04-04","2024-04-04","282","1073","1","1","32641","3","281.5","97.67","294.79","13.29","On Time","0"
"20240401873081","2","2024-04-01","2024-04-04","2024-04-04","238","853","1","1","32641","6","115.76","38.35","115.76","0.0","On Time","0"
"20240401873081","3","2024-04-01","2024-04-04","2024-04-04","82","1409","1","1","32641","7","295.3","97.84","295.3","0.0","On Time","0"
"20240401873081","4","2024-04-01","2024-04-04","2024-04-04","363","1886","1","1","32641","3","500.85","255.35","500.85","0.0","On Time","0"
"20230308894339","1","2023-03-08","2023-03-11","2023-03-11","315","2231","1","1","40634","2","169.96","78.16","169.96","0.0","On Time","0"
"20250517846292","1","2025-05-17","2025-05-24","2025-05-24","235","2454","1","1","1342","3","15.04","7.67","15.04","0.0","On Time","0"
"20240606743774","1","2024-06-06","2024-06-09","2024-06-09","170","2028","1","1","27667","2","70.18","35.78","70.18","0.0","On Time","0"
"20230310840669","1","2023-03-10","2023-03-14","2023-03-14","404","410","1","1","24181","4","651.26","215.77","651.26","0.0","On Time","0"
"20230310840669","2","2023-03-10","2023-03-14","2023-03-14","94","658","1","1","24181","4","104.78","34.72","104.78","0.0","On Time","0"
"20220407942480","1","2022-04-07","2022-04-10","2022-04-10","198","814","1","1","12187","3","8.27","3.81","8.27","0.0","On Time","0"
"20220407942480","2","2022-04-07","2022-04-10","2022-04-10","290","1197","1","1","12187","8","216.58","110.42","216.58","0.0","On Time","0"
"20220407942480","3","2022-04-07","2022-04-10","2022-04-09","244","1063","40","1","12187","3","147.15","77.93","169.46","22.31","Early Delivery","0"
"20250318833645","1","2025-03-18","2025-03-23","2025-03-25","296","1981","1","1","15588","5","450.72","207.27","450.72","0.0","Delayed","1"
"20230622547655","1","2023-06-22","2023-06-27","2023-06-29","437","2321","1","1","22259","4","115.31","53.02","115.31","0.0","Delayed","1"
"20230622547655","2","2023-06-22","2023-06-27","2023-06-29","420","564","1","1","22259","5","1252.88","415.1","1252.88","0.0","Delayed","1"
"20240509321340","1","2024-05-09","2024-05-12","2024-05-12","499","46","1","1","12592","5","75.18","38.33","75.18","0.0","On Time","0"
"20221203420302","1","2022-12-03","2022-12-07","2022-12-09","239","740","55","1","32609","3","79.59","41.2","124.34","44.75","Delayed","1"
"20221203420302","2","2022-12-03","2022-12-07","2022-12-07","168","190","56","1","32609","4","20.01","14.54","28.53","8.52","On Time","1"
"20210513250686","1","2021-05-13","2021-05-18","2021-05-18","56","1599","10","1","30610","1","26.89","13.35","29.02","2.13","On Time","0"
"20221112105357","1","2022-11-12","2022-11-15","2022-11-15","215","2419","1","1","30708","2","13.03","6.64","13.03","0.0","On Time","0"
"20240214302516","1","2024-02-14","2024-02-18","2024-02-16","262","705","1","1","36811","6","43.62","22.24","43.62","0.0","Early Delivery","0"
"20211130552832","1","2021-11-30","2021-12-07","2021-12-05","41","2089","1","1","1467","4","129.1","65.82","129.1","0.0","Early Delivery","0"
"20251203958897","1","2025-12-03","2025-12-08","2025-12-08","21","1432","1","1","10334","4","143.27","69.17","150.41","7.14","On Time","0"
"20251203958897","2","2025-12-03","2025-12-08","2025-12-08","168","869","1","1","10334","2","35.09","16.14","35.09","0.0","On Time","0"
"20240114091732","1","2024-01-14","2024-01-20","2024-01-20","494","1347","1","1","35719","3","9.4","4.84","10.53","1.13","On Time","0"
"20220812624631","1","2022-08-12","2022-08-19","2022-08-19","444","836","1","1","30306","5","7.97","4.07","7.97","0.0","On Time","0"
"20230709316875","1","2023-07-09","2023-07-13","2023-07-13","323","989","1","1","38730","6","82.72","38.04","82.72","0.0","On Time","0"
"20230709316875","2","2023-07-09","2023-07-13","2023-07-13","302","1915","1","1","38730","2","1604.32","531.54","1604.32","0.0","On Time","0"
"20230312127700","1","2023-03-12","2023-03-16","2023-03-18","213","1407","1","1","23949","2","8.02","4.09","8.02","0.0","Delayed","1"
"20241128332502","1","2024-11-28","2024-12-03","2024-12-03","324","262","1","1","36161","3","99.77","50.87","99.77","0.0","On Time","0"
"20241128332502","2","2024-11-28","2024-12-03","2024-12-03","407","1726","1","1","36161","7","24.07","14.31","28.08","4.01","On Time","0"
"20220613359006","1","2022-06-13","2022-06-20","2022-06-25","22","417","44","1","15769","3","240.9","138.1","300.31","59.41","Delayed","1"
"20220613359006","2","2022-06-13","2022-06-20","2022-06-26","200","326","44","1","15769","3","118.57","76.43","149.9","31.33","Delayed","1"
"20220224252099","1","2022-02-24","2022-02-27","2022-02-25","380","761","39","1","39328","6","6.46","4.32","8.47","2.01","Early Delivery","0"
"20220224252099","2","2022-02-24","2022-02-27","2022-02-25","252","158","38","1","39328","5","501.85","253.61","551.48","49.63","Early Delivery","0"
"20251102765548","1","2025-11-02","2025-11-06","2025-11-08","494","1599","1","1","30479","5","29.02","13.35","29.02","0.0","Delayed","1"
"20240505115961","1","2024-05-05","2024-05-12","2024-05-12","195","986","1","1","34707","7","64.67","29.74","64.67","0.0","On Time","0"
"20250402977550","1","2025-04-02","2025-04-05","2025-04-05","288","1376","1","1","9064","5","12.53","5.15","15.54","3.01","On Time","0"
"20230302228548","1","2023-03-02","2023-03-08","2023-03-08","178","602","1","1","26936","4","400.7","230.32","500.85","100.15","On Time","0"
"20251230806695","1","2025-12-30","2026-01-06","2026-01-06","9","590","1","1","1323","5","500.85","230.32","500.85","0.0","On Time","0"
"20231203683698","1","2023-12-03","2023-12-06","2023-12-06","478","595","1","1","34947","6","125.84","41.69","125.84","0.0","On Time","0"
"20231203683698","2","2023-12-03","2023-12-06","2023-12-04","155","2418","1","1","34947","3","37.1","17.06","37.1","0.0","Early Delivery","0"
"20241118469790","1","2024-11-18","2024-11-25","2024-11-26","192","747","1","1","23426","6","6.49","3.31","6.49","0.0","Delayed","1"
"20250615119161","1","2025-06-15","2025-06-22","2025-06-26","344","1570","1","1","35825","1","199.54","66.11","199.54","0.0","Delayed","1"
"20231217131855","1","2023-12-17","2023-12-22","2023-12-20","228","1302","1","1","11480","4","47.63","21.9","47.63","0.0","Early Delivery","1"
"20231217131855","2","2023-12-17","2023-12-22","2023-12-23","337","690","1","1","11480","5","114.31","37.87","114.31","0.0","Delayed","1"
"20220408319811","1","2022-04-08","2022-04-14","2022-04-14","192","756","43","1","7882","4","11.86","6.89","14.99","3.13","On Time","0"
"20241212749132","1","2024-12-12","2024-12-18","2024-12-23","104","1551","1","1","32530","3","149.9","68.94","149.9","0.0","Delayed","1"
"20241212749132","2","2024-12-12","2024-12-18","2024-12-20","192","115","1","1","32530","3","119.69","41.53","125.33","5.64","Delayed","1"
"20241212749132","3","2024-12-12","2024-12-18","2024-12-23","196","412","1","1","32530","3","191.99","97.88","191.99","0.0","Delayed","1"
"20241212749132","4","2024-12-12","2024-12-18","2024-12-22","37","2449","1","1","32530","4","7.52","3.83","7.52","0.0","Delayed","1"
"20210523474597","1","2021-05-23","2021-05-26","2021-05-26","412","2124","12","1","620","6","199.79","102.6","223.1","23.31","On Time","0"
"20231015728084","1","2023-10-15","2023-10-22","2023-10-22","142","1123","1","1","14843","3","164.44","75.62","164.44","0.0","On Time","0"
"20231015728084","2","2023-10-15","2023-10-22","2023-10-22","302","334","1","1","14843","7","500.85","165.94","500.85","0.0","On Time","0"
"20250622746100","1","2025-06-22","2025-06-27","2025-06-29","336","1308","1","1","7418","3","14.04","7.16","14.04","0.0","Delayed","1"
"20241107838128","1","2024-11-07","2024-11-10","2024-11-10","349","2420","1","1","18779","6","13.03","6.64","13.03","0.0","On Time","0"
"20241107838128","2","2024-11-07","2024-11-10","2024-11-10","151","1371","1","1","18779","3","16.54","7.61","16.54","0.0","On Time","0"
"20250722697198","1","2025-07-22","2025-07-25","2025-07-25","137","550","1","1","21670","4","54.65","27.86","54.65","0.0","On Time","0"
"20250607456731","1","2025-06-07","2025-06-11","2025-06-11","344","1795","1","1","10758","8","21.56","10.99","21.56","0.0","On Time","0"
"20250607456731","2","2025-06-07","2025-06-11","2025-06-11","103","192","1","1","10758","5","271.73","138.1","300.31","28.58","On Time","0"
"20210612260532","1","2021-06-12","2021-06-16","2021-06-16","247","297","1","1","33364","4","134.86","68.76","134.86","0.0","On Time","0"
"20241015397864","1","2024-10-15","2024-10-22","2024-10-20","483","1927","1","1","37139","5","1532.13","531.54","1604.32","72.19","Early Delivery","0"
"20241015397864","2","2024-10-15","2024-10-22","2024-10-22","29","634","1","1","37139","3","1252.88","415.1","1252.88","0.0","On Time","0"
"20241015397864","3","2024-10-15","2024-10-22","2024-10-22","67","1556","1","1","37139","5","140.38","64.55","140.38","0.0","On Time","0"
"20230112364618","1","2023-01-12","2023-01-17","2023-01-17","25","1729","1","1","30828","6","30.43","17.91","38.95","8.52","On Time","0"
"20241210085703","1","2024-12-10","2024-12-15","2024-12-15","343","876","1","1","13368","2","61.52","21.59","65.15","3.63","On Time","0"
"20241210085703","2","2024-12-10","2024-12-15","2024-12-15","248","1141","1","1","13368","2","218.69","72.46","218.69","0.0","On Time","0"
"20241210085703","3","2024-12-10","2024-12-15","2024-12-15","30","160","1","1","13368","2","551.48","253.61","551.48","0.0","On Time","0"
"20250713496712","1","2025-07-13","2025-07-16","2025-07-16","140","2444","1","1","11935","6","2.5","1.27","2.5","0.0","On Time","0"
"20250926080329","1","2025-09-26","2025-09-30","2025-09-30","187","2383","1","1","25621","4","318.85","105.64","318.85","0.0","On Time","0"
"20220524073820","1","2022-05-24","2022-05-29","2022-05-29","385","1800","1","1","11970","3","15.16","8.18","16.04","0.88","On Time","0"
"20251212381013","1","2025-12-12","2025-12-16","2025-12-18","331","1217","1","1","2018","3","278.75","128.19","278.75","0.0","Delayed","1"
"20251212381013","2","2025-12-12","2025-12-16","2025-12-21","131","1014","1","1","2018","3","54.52","29.74","64.67","10.15","Delayed","1"
"20251212381013","3","2025-12-12","2025-12-16","2025-12-20","404","1449","1","1","2018","4","150.41","69.17","150.41","0.0","Delayed","1"
"20251212381013","4","2025-12-12","2025-12-16","2025-12-19","318","478","1","1","2018","1","268.98","112.79","340.42","71.44","Delayed","1"
"20251212381013","5","2025-12-12","2025-12-16","2025-12-19","80","965","1","1","2018","4","140.88","71.82","140.88","0.0","Delayed","1"
"20220128977995","1","2022-01-28","2022-02-02","2022-02-02","231","1527","1","1","22140","6","134.36","61.79","134.36","0.0","On Time","0"
"20220128977995","2","2022-01-28","2022-02-02","2022-02-02","264","1864","1","1","22140","7","911.91","419.36","911.91","0.0","On Time","0"
"20230424783168","1","2023-04-24","2023-05-01","2023-05-07","168","1965","1","1","16113","3","247.17","113.66","247.17","0.0","Delayed","1"
"20230424783168","2","2023-04-24","2023-05-01","2023-05-03","295","1370","1","1","16113","3","23.78","10.94","23.78","0.0","Delayed","1"
"20230424783168","3","2023-04-24","2023-05-01","2023-05-07","97","950","1","1","16113","4","145.39","48.17","145.39","0.0","Delayed","1"
"20230321762894","1","2023-03-21","2023-03-26","2023-03-28","110","880","1","1","8202","2","6.27","3.32","6.52","0.25","Delayed","1"
"20230321762894","2","2023-03-21","2023-03-26","2023-03-26","472","1639","1","1","8202","4","5.01","2.55","5.01","0.0","On Time","1"
"20230321762894","3","2023-03-21","2023-03-26","2023-03-28","342","2022","1","1","8202","2","70.18","35.78","70.18","0.0","Delayed","1"
"20240719881209","1","2024-07-19","2024-07-26","2024-07-29","305","2405","1","1","29416","5","230.62","106.05","230.62","0.0","Delayed","1"
"20240719881209","2","2024-07-19","2024-07-26","2024-07-26","152","1522","1","1","29416","9","190.51","63.12","190.51","0.0","On Time","1"
"20230210308164","1","2023-02-10","2023-02-17","2023-02-17","129","1004","1","1","5218","2","94.25","43.34","94.25","0.0","On Time","0"
"20251210711572","1","2025-12-10","2025-12-17","2025-12-17","39","1555","1","1","35012","4","184.5","61.13","184.5","0.0","On Time","0"
"20251210711572","2","2025-12-10","2025-12-17","2025-12-17","355","1286","1","1","35012","3","35.34","19.93","39.1","3.76","On Time","0"
"20251210711572","3","2025-12-10","2025-12-17","2025-12-17","269","1836","1","1","35012","7","455.73","255.35","500.85","45.12","On Time","0"
"20251210711572","4","2025-12-10","2025-12-17","2025-12-17","420","71","1","1","35012","4","24.04","11.05","24.04","0.0","On Time","0"
"20251210711572","5","2025-12-10","2025-12-17","2025-12-17","427","556","1","1","35012","6","250.17","127.54","250.17","0.0","On Time","0"
"20210723867561","1","2021-07-23","2021-07-30","2021-07-30","155","1216","1","1","5627","1","310.84","142.95","310.84","0.0","On Time","0"
"20220224760613","1","2022-02-24","2022-02-28","2022-02-28","473","371","36","1","16876","3","254.06","138.1","300.31","46.25","On Time","0"
"20220224760613","2","2022-02-24","2022-02-28","2022-02-28","246","718","37","1","16876","4","69.68","36.66","79.71","10.03","On Time","0"
"20230822591820","1","2023-08-22","2023-08-27","2023-08-27","426","1171","1","1","32141","2","328.39","151.01","328.39","0.0","On Time","0"
"20230822591820","2","2023-08-22","2023-08-27","2023-08-27","400","529","1","1","32141","6","435.67","144.35","435.67","0.0","On Time","0"
"20240823362540","1","2024-08-23","2024-08-30","2024-08-30","98","915","1","1","25197","2","74.95","29.74","89.74","14.79","On Time","0"
"20240323705517","1","2024-03-23","2024-03-29","2024-03-29","373","11","1","1","23711","6","30.08","15.33","30.08","0.0","On Time","0"
"20240323705517","2","2024-03-23","2024-03-29","2024-03-29","206","963","1","1","23711","4","134.36","44.52","134.36","0.0","On Time","0"
"20240323705517","3","2024-03-23","2024-03-29","2024-03-29","294","2013","1","1","23711","4","333.87","110.62","333.87","0.0","On Time","0"
"20240323705517","4","2024-03-23","2024-03-29","2024-03-29","85","1652","1","1","23711","3","90.24","41.5","90.24","0.0","On Time","0"
"20240323705517","5","2024-03-23","2024-03-29","2024-03-29","290","1883","1","1","23711","3","797.78","458.57","997.19","199.41","On Time","0"
"20240301141791","1","2024-03-01","2024-03-05","2024-03-05","456","1842","1","1","14081","5","1329.58","440.52","1329.58","0.0","On Time","0"
"20221204438810","1","2022-12-04","2022-12-10","2022-12-10","10","346","54","1","32143","6","145.27","151.93","330.39","185.12","On Time","0"
"20230729171576","1","2023-07-29","2023-08-01","2023-07-30","203","2105","1","1","30710","5","739.49","245.01","739.49","0.0","Early Delivery","1"
"20230729171576","2","2023-07-29","2023-08-01","2023-08-01","103","1998","1","1","30710","4","67.05","35.78","70.18","3.13","On Time","1"
"20230729171576","3","2023-07-29","2023-08-01","2023-08-02","327","353","1","1","30710","4","192.97","98.38","192.97","0.0","Delayed","1"
"20230729171576","4","2023-07-29","2023-08-01","2023-08-04","86","1806","1","1","30710","6","16.04","8.18","16.04","0.0","Delayed","1"
"20230729171576","5","2023-07-29","2023-08-01","2023-08-01","423","107","1","1","30710","4","66.67","30.66","66.67","0.0","On Time","1"
"20250321550760","1","2025-03-21","2025-03-24","2025-03-24","134","71","1","1","37293","3","24.04","11.05","24.04","0.0","On Time","0"
"20250321550760","2","2025-03-21","2025-03-24","2025-03-22","239","1035","1","1","37293","8","140.88","71.82","140.88","0.0","Early Delivery","0"
"20230730476958","1","2023-07-30","2023-08-03","2023-08-07","435","374","1","1","6600","4","651.26","215.77","651.26","0.0","Delayed","1"
"20230730476958","2","2023-07-30","2023-08-03","2023-08-03","264","56","1","1","6600","4","148.4","49.17","148.4","0.0","On Time","1"
"20240605444255","1","2024-06-05","2024-06-09","2024-06-09","302","1329","1","1","15","2","8.52","3.92","8.52","0.0","On Time","0"
"20220607592203","1","2022-06-07","2022-06-12","2022-06-12","216","1615","1","1","40900","3","145.39","48.17","145.39","0.0","On Time","0"
"20251219220426","1","2025-12-19","2025-12-26","2025-12-26","424","964","1","1","37555","2","145.39","48.17","145.39","0.0","On Time","0"
"20231202892710","1","2023-12-02","2023-12-06","2023-12-06","234","198","1","1","38038","2","300.31","138.1","300.31","0.0","On Time","0"
"20231202892710","2","2023-12-02","2023-12-06","2023-12-06","182","1001","1","1","38038","4","95.26","33.22","100.27","5.01","On Time","0"
"20251028807829","1","2025-10-28","2025-11-03","2025-11-03","193","2508","1","1","23431","4","2.38","1.21","2.38","0.0","On Time","0"
"20241227708043","1","2024-12-27","2025-01-01","2025-01-01","419","1727","1","1","16801","2","28.08","12.91","28.08","0.0","On Time","0"
"20241227708043","2","2024-12-27","2025-01-01","2025-01-01","166","2333","1","1","16801","5","15.04","7.67","15.04","0.0","On Time","0"
"20211218556106","1","2021-12-18","2021-12-21","2021-12-21","79","1208","1","1","23344","2","446.2","205.19","446.2","0.0","On Time","0"
"20211112028907","1","2021-11-12","2021-11-15","2021-11-15","460","93","26","1","12070","2","24.39","17.23","33.79","9.4","On Time","0"
"20211112028907","2","2021-11-12","2021-11-15","2021-11-15","35","554","26","1","12070","5","346.56","230.32","500.85","154.29","On Time","0"
"20211112028907","3","2021-11-12","2021-11-15","2021-11-15","165","271","1","1","12070","2","245.16","112.74","245.16","0.0","On Time","0"
"20230730026667","1","2023-07-30","2023-08-06","2023-08-06","479","298","1","1","8594","7","154.92","78.98","154.92","0.0","On Time","0"
"20230730026667","2","2023-07-30","2023-08-06","2023-08-06","30","622","1","1","8594","1","1150.6","381.22","1150.6","0.0","On Time","0"
"20210604832329","1","2021-06-04","2021-06-11","2021-06-09","162","1236","1","1","36844","6","94.25","48.05","94.25","0.0","Early Delivery","0"
"20231201004119","1","2023-12-01","2023-12-08","2023-12-07","31","511","1","1","28404","4","49.63","25.3","49.63","0.0","Early Delivery","1"
